billno,chamber,member,vote,points,good or bad bill?,Y or N,cmte vote,slug,cmte name,vote URL,main URL
SB560,Senate,Stewart,Committee Yes,-3,bad,Y,cmte vote,SB560SGO,Governmental Oversight and Accountability Committee,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011067&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Galvano,Committee Yes,-3,bad,Y,cmte vote,SB560SGO,Governmental Oversight and Accountability Committee,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011067&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Book,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Brandes,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Flores,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Lee,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Montford,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Perry,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Simpson,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Thurston,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Benacquisto,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Braynon,Committee Yes,-3,bad,Y,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Bradley,Committee No,3,bad,N,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
SB560,Senate,Rodriguez,Committee No,3,bad,N,cmte vote,SB560SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018011317&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60186&SessionId=86
HB761,House,Burgess,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Drake,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Ingoglia,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Williamson,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Edwards-Walpole,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,McClure,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Stone,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Davis,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Henry,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
HB761,House,Sullivan,Committee Yes,-3,bad,Y,cmte vote,HB761HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46659&IsPCB=0&BillId=61165&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61165&SessionId=86
SB860,Senate,Bracy,Committee Yes,-3,bad,Y,cmte vote,SB860SCR,Criminal Justice Committee,http://www.myfloridahouse.gov/Sections/Committees/committeesdetail.aspx?CommitteeId=2921,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60723&SessionId=86
SB860,Senate,Baxley,Committee Yes,-3,bad,Y,cmte vote,SB860SCR,Criminal Justice Committee,http://www.myfloridahouse.gov/Sections/Committees/committeesdetail.aspx?CommitteeId=2921,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60723&SessionId=86
SB860,Senate,Bradley,Committee Yes,-3,bad,Y,cmte vote,SB860SCR,Criminal Justice Committee,http://www.myfloridahouse.gov/Sections/Committees/committeesdetail.aspx?CommitteeId=2921,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60723&SessionId=86
SB860,Senate,Brandes,Committee Yes,-3,bad,Y,cmte vote,SB860SCR,Criminal Justice Committee,http://www.myfloridahouse.gov/Sections/Committees/committeesdetail.aspx?CommitteeId=2921,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60723&SessionId=86
SB860,Senate,Rouson,Committee Yes,-3,bad,Y,cmte vote,SB860SCR,Criminal Justice Committee,http://www.myfloridahouse.gov/Sections/Committees/committeesdetail.aspx?CommitteeId=2921,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60723&SessionId=86
SB860,Senate,Grimsley,Committee No,3,bad,N,cmte vote,SB860SCR,Criminal Justice Committee,http://www.myfloridahouse.gov/Sections/Committees/committeesdetail.aspx?CommitteeId=2921,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60723&SessionId=86
SB1940,Senate,Benacquisto,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Braynon,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Book,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Bradley,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Brandes,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Flores,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Galvano,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Lee,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Montford,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Perry,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Rodriguez,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Simpson,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1940,Senate,Thurston,Committee Yes,-3,bad,Y,cmte vote,SB1940SRU,Rules,http://www.flsenate.gov/media/videoplayer?EventID=2443575804_2018031001&Redirect=true,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=62866&SessionId=86
SB1178,Senate,Rouson,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Bracy,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Bradley,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Brandes,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Baxley,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Grimsley,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Rouson,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Bracy,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Bradley,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Brandes,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Baxley,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Grimsley,Committee No,3,bad,N,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Bean,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Bradley,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Brandes,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Grimsley,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Baxley,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB1178,Senate,Bracy,Committee Yes,-3,bad,Y,cmte vote,SB1178SCR,Criminal Justice Committee,Researched in LobbyTools,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=61901&SessionId=86
SB750,Senate,Bracy,Committee No,-3,good,N,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Bradley,Committee No,-3,good,N,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Flores,Committee Yes,3,good,Y,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Garcia,Committee Yes,3,good,Y,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Gibson,Committee No,-3,good,N,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Mayfield,Committee Yes,3,good,Y,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Powell,Committee No,-3,good,N,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Thurston,Committee No,-3,good,N,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Benacquisto,Committee Yes,3,good,Y,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
SB750,Senate,Steube,Committee Yes,3,good,Y,cmte vote,SB750SJU,Judiciary,Added from LobbyTools,https://www.flsenate.gov/Session/Bill/2018/750/Vote/2018-02-13%200200PM~S00750%20Vote%20Record.PDF
HB653,House,Burgess,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Caldwell,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Daniels,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Davis,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Drake,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Edwards-Walpole,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Henry,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Ingoglia,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,McClure,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Pigman,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Stone,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Williamson,Committee Yes,-3,bad,Y,cmte vote,HB653HOV,"Oversight, Transparency & Administration Subcommittee",http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46284&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Slosberg,Committee No,3,bad,N,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Alexander,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Altman,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Eagle,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Gonzalez,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Hager,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Harrell,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Latvala,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Pritchett,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Richardson,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Spano,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Sullivan,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Slosberg,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Yarborough,Committee Yes,-3,bad,Y,cmte vote,HB653HCR,Criminal Justice Subcommittee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=46562&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Abruzzo,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
